,importance
Haemoglobin A1c,0.0015347578185397988
Did not attend - no reason,0.0015317457914789715
High blood pressure,0.0015269868028330127
Simvastatin 10mg tablets,0.0015209975601115275
Implied consent for core Summary Care Record dataset upload,0.0015146910789758821
Letter sent to patient,0.0014924894902636958
Cough,0.001491556666023142
Corrected calcium,0.0014901759931614626
Blood sample taken,0.0014765433813904577
Citalopram 20mg tablets,0.0014740225507794394
Seen in dermatology clinic,0.0014650322984396179
Ramipril 5mg capsules,0.0014632121850731092
Phosphate (serum),0.001456934049543315
A&E report,0.0014524369123959133
Seen in ophthalmology clinic,0.0014450231326424273
Failed encounter - message left on answer machine,0.001440520574000825
Failed encounter,0.001433926151204766
Alcohol consumption,0.001375519432726774
Haemoglobin A1c level - IFCC standardised,0.0013630595230503023
Discharged from hospital,0.0013573167505235358
Laxido Orange oral powder sachets sugar free (Galen Ltd),0.0013517796453071614
Gout,0.0013512891831096697
Clopidogrel 75mg tablets,0.0013365305942597142
Advice given about bowel cancer screening programme,0.0013359509206846694
Cetirizine 10mg tablets,0.0013321105413758945
Bisoprolol 2.5mg tablets,0.0013291149464619513
Urine culture,0.0013230602759670754
Repeat treatment NOS,0.001313664260693584
Latanoprost 50micrograms/ml eye drops,0.0013001771969367293
Allopurinol 300mg tablets,0.0012976660198626656
Erythrocyte sedimentation rate,0.0012745127746244967
Alcohol use disorder identificatn test consumptn questionnre,0.0012602992512067083
Folic acid 5mg tablets,0.0012245764714747997
Chronic disease annual review,0.0012030459865830254
Flucloxacillin 500mg capsules,0.0011829598494898818
Estimated Glomerular Filtration Rate,0.001181397932127873
Fenbid 5% gel (AMCo),0.0011767098975450638
Creatinine (serum),0.0011734757446936587
Chronic obstructive pulmonary disease monitoring 1st letter,0.0011717204469665447
Sodium (serum),0.001167251534402405
Bisoprolol 1.25mg tablets,0.0011670124455194475
Potassium (serum),0.0011539764778466404
Clinical document,0.0011536510485963222
Urea (serum),0.0011506276013872534
Has authorisation for medication under PSD,0.0011485915657105336
ALT,0.0011465286016117185
Seretide 500 Accuhaler (GlaxoSmithKline UK Ltd),0.00114517455940639
Intramuscular injection of vitamin B12,0.0011438204678852983
Doxycycline 100mg capsules,0.0011337050246570017
Orthopaedic referral,0.0011289962358243843
Diabetes monitoring 1st letter,0.001125903271035451
Adcal-D3 Lemon chewable tablets (ProStrakan Ltd),0.0011256444554204167
Amitriptyline 25mg tablets,0.0011254086690110946
QAdmissions risk emergency hospital admission next 12 months,0.0011174472647752078
Indapamide 2.5mg tablets,0.0011154109795526465
Candesartan 4mg tablets,0.0011015031883391882
Ramipril 2.5mg capsules,0.0010999280527844721
Naproxen 250mg tablets,0.0010914827977499828
Ultrasound scan,0.0010848110193925193
Total protein,0.001083690551318211
Tiotropium bromide 18microgram inhalation powder capsules,0.0010814185943510532
Advice about investigation results,0.0010812427067244707
At risk of dementia,0.0010734867999688713
Medication review of medical notes,0.0010633758370194803
Doxazosin 4mg tablets,0.001063266346874833
Prednisolone 5mg tablets,0.0010569167609169685
Candesartan 16mg tablets,0.0010566634692946884
Seen in clinic,0.001047954406093231
Quinine sulfate 200mg tablets,0.0010463908137984083
Seasonal influenza vaccination declined,0.0010413017790340089
DNA hospital appointment,0.0010399609249233785
Back pain without radiation NOS,0.001035783634587616
Sertraline 50mg tablets,0.0010350825571547148
Hydroxocobalamin 1mg/1ml solution for injection ampoules,0.001031796776303999
Bowel cancer screening programme: faecal occult blood result,0.0010316249640803306
Citalopram 10mg tablets,0.0010287310700473015
Hypromellose 0.3% eye drops,0.0010267186974244104
Co-codamol 8mg/500mg tablets,0.001026461334364085
Haemoglobin,0.0010216158019721413
Urine dipstick test,0.0010188261213185121
Finasteride 5mg tablets,0.0010164454929826974
Aspirin 75mg gastro-resistant tablets,0.0010162344639704061
Consultation,0.0010145910581676127
Lercanidipine 10mg tablets,0.0010084500753846572
MCV,0.001007305799957744
Triglycerides,0.0010049893963676778
Preferred method of contact: unknown,0.0009947057054430731
Alkaline phosphatase,0.0009911966053148273
Candesartan 8mg tablets,0.0009888546041029011
WBC,0.0009880514945162012
Seen in ENT clinic,0.0009859269230910828
Seen in general surgery clinic,0.0009845944604849396
Docusate 100mg capsules,0.00098263639375075
Letter invite to screening,0.0009801496652954763
PLT,0.0009793724165529918
Low back pain,0.0009778353607990443
Albumin (serum),0.0009764289769678131
Diclofenac sodium 50mg gastro-resistant tablets,0.0009675887287269971
RBC,0.00096283360221266
QRISK2 cardiovascular disease 10 year risk score,0.0009542634680723279
Bisoprolol 5mg tablets,0.0009351078917985405
Total bilirubin,0.000929696165855814
Gabapentin 100mg capsules,0.0009217261073658537
OOH report,0.0009214147145170139
B12 (serum),0.000921210569143257
Seen in gastroenterology clinic,0.0009139269557140587
Medication review with patient,0.000910957359381026
Cervicalgia - pain in neck,0.0009101612086138357
Serum prostate specific antigen level,0.0009100664670620922
Seen by respiratory physician,0.0009057235077244836
Simvador 40mg tablets (Discovery Pharmaceuticals),0.0009047145730556741
"Pro D3 20,000unit capsules (Synergy Biologics Ltd)",0.0008947051430809272
Repeat medication check,0.0008893318600719578
Sildenafil 50mg tablets,0.0008868045259376546
MSG:Referral to musculoskeletal clinic,0.0008866073313900236
Methotrexate 2.5mg tablets,0.0008863876118582578
Metformin 500mg modified-release tablets,0.0008778580138527727
Warfarin 1mg tablets,0.0008731654467881623
Serum calcium,0.0008642210417572505
Seen in gynaecology clinic,0.0008606323986075454
Bisoprolol 10mg tablets,0.000860315223339701
Serum globulin,0.000858920981144601
Losartan 100mg tablets,0.0008582992294740885
Seen in oncology clinic,0.0008547622042958618
Telephone call to a patient,0.0008513426795439965
Ibuprofen 200mg tablets,0.0008481205150242057
Doublebase gel (Dermal Laboratories Ltd),0.0008446370864123463
Education about lifestyle for risk of diabetes,0.0008423686630683616
Lercanidipine 20mg tablets,0.0008404293642723579
Atorvastatin 80mg tablets,0.0008393851323306056
HDL cholesterol,0.000837517471378921
Fluoxetine 20mg capsules,0.0008368915024390439
Propranolol 80mg modified-release capsules,0.0008367378764667833
Foot pain,0.0008366039133907331
Influenza vacc consent given,0.0008345176114167583
Research administration,0.0008267618756666966
Encounter administration,0.0008252697111789083
Viscotears 2mg/g liquid gel (Bausch & Lomb UK Ltd),0.0008245429535762452
Furosemide 20mg tablets,0.0008232616186085785
Total Cholesterol,0.0008227313267617531
Sildenafil 100mg tablets,0.0008225334284093826
Serum folate,0.000821896489924335
Urea and electrolytes,0.000818818257390986
CHADS2 risk score,0.0008174771582537017
Prochlorperazine 5mg tablets,0.000814051175486102
Lactulose 3.1-3.7g/5ml oral solution,0.0008136002943569288
Nefopam 30mg tablets,0.00081149730430953
Osteoarthritis and allied disorders,0.0008056292105182243
Initial patient call,0.0008024465172560407
Serum adjusted calcium concentration,0.0008014024349392011
Chemydur 60XL tablets (AMCo),0.000799874461446015
Chr dis monitor - 3rd recall,0.0007992189275135171
Piriton 4mg tablets (GlaxoSmithKline Consumer Healthcare),0.0007983778588012507
LDL Cholesterol,0.0007970152908540613
Backache,0.0007942252240248822
Total cholesterol:HDL ratio,0.0007935729486950143
Ferritin (Serum),0.0007899694836128573
Serum alanine aminotransferase level,0.0007893979031005572
Next appointment,0.0007890482729740022
Betahistine 16mg tablets,0.0007887355910274091
Loratadine 10mg tablets,0.0007886978616021056
Seen in musculoskeletal clinic,0.0007865547638352991
Codeine 15mg tablets,0.000785579713962719
Seen in general medical clinic,0.0007855269671031687
Serum cholesterol/HDL ratio,0.0007825901707544361
Sertraline 100mg tablets,0.0007805023119091538
Hydrocortisone 1% cream,0.0007782289718938695
Aspirin 75mg tablets,0.0007776434382698135
Otomize ear spray (Teva UK Ltd),0.0007757202504411609
Co-codamol 15mg/500mg tablets,0.0007734472486043455
Did not attend,0.0007734235069819668
Furosemide 40mg tablets,0.0007695360931850113
Diazepam 2mg tablets,0.0007689183545135659
Memantine 20mg tablets,0.0007631271914557286
Hylo-Forte 0.2% eye drops preservative free (Scope Ophtha...,0.0007614430023604431
Medication review due,0.0007597296733399879
Medication review done,0.0007543610610744941
Loperamide 2mg capsules,0.0007530828673839411
Shingles vaccination invitation,0.000747613567231456
Influenza vaccination invitation 2nd SMS text message sent,0.0007405825668700428
Serum vitamin D,0.0007399800447175734
Chronic dis care arrangmnt NOS,0.0007336839973306054
Doxazosin 2mg tablets,0.0007336257390834038
Plasma urate level,0.0007291671348323084
Prednisolone 5mg gastro-resistant tablets,0.000727229883011467
ARTHRITIS,0.0007260781559363061
Cholelithiasis,0.0007250207896878074
Losartan 50mg tablets,0.0007241229190502316
Tabphyn MR 400microgram capsules (ProStrakan Ltd),0.0007183794944001663
Admission to accident and emergency department,0.0007076546202174672
Zopiclone 7.5mg tablets,0.000706711692761057
Codeine 15mg/5ml linctus,0.0007062242446090362
Document Image letter,0.0007035710526299188
Standard chest X-ray,0.0006992531914471792
Urine creatinine,0.0006979826213773614
Movicol oral powder 13.8g sachets lemon & lime (Norgine Phar,0.0006970777163517786
Influenza vaccination invitation second letter sent,0.0006970484580007439
Diabetic retinopathy screening,0.0006962161736850816
Health education offered,0.0006937567354275522
Serum C reactive protein level,0.0006925799212105025
Seen by podiatrist,0.0006912333806418032
Mirtazapine 45mg tablets,0.0006906200716984422
Hypertens.monitor 3rd letter,0.0006819740007853435
Bowel cancer screening programme administration,0.0006807748824608357
Laboratory procedures,0.000680065025401216
Fall - accidental,0.000677877777057387
Diclofenac 1.16% gel,0.0006751694583938885
Free T4,0.0006668082165406684
Drug changed to cost effective alternative,0.0006660496234118734
Clarithromycin 500mg tablets,0.0006640104232503823
Medication monitoring administration,0.0006631776257407463
Message from patient,0.0006627468386802325
Blood test requested,0.0006608436706938174
O/E - pulse rhythm regular,0.0006589894441471843
Sciatica,0.0006580993230943962
Seen in respiratory clinic,0.0006579715426968534
Viral upper respiratory tract infection NOS,0.0006551886139815084
Pravastatin 40mg tablets,0.0006547072077527186
Seen in diabetic clinic,0.0006496498639618342
Ibuprofen 10% gel,0.000648990792914794
Cigarette smoker,0.0006476385208560959
GPPAQ physical activity index: active,0.0006467513423655628
Co-codamol 8mg/500mg capsules,0.0006464628653426918
Plasma fasting glucose level,0.000644139784245137
Paracetamol 500mg capsules,0.0006434377990286837
Spiriva 18microgram inhalation powder capsules (Boehringe...,0.0006415118931410596
Waist circumference,0.0006372379847646802
Seen in audiology clinic,0.0006345958853643133
Clinical management plan agreed,0.0006324155273436853
Seen in neurosurgery clinic,0.0006322720976978949
Haematocrit,0.0006310996913185822
MSG:Form GOS18 Ophthalmic referral,0.000630324305810068
Lacidipine 2mg tablets,0.0006300711770903462
Paracetamol Caplets 500 mg,0.000625500691847876
Blood test due,0.0006251774806196634
Herpes zoster vaccination invitation first letter,0.0006233834215502921
Seretide 250 Evohaler (GlaxoSmithKline UK Ltd),0.0006213589557662412
Simvador 20mg tablets (Discovery Pharmaceuticals),0.000618003250560166
Lacri-lube eye ointment (Allergan Ltd),0.0006174499072247904
Perindopril erbumine 8mg tablets,0.0006132522959623949
Celluvisc 0.5% eye drops 0.4ml unit dose (Allergan Ltd),0.0006100499918215683
Doxazosin 1mg tablets,0.0006079919902930178
Mirtazapine 15mg tablets,0.0006077140099277479
Senna 7.5mg tablets,0.0006073486460826271
Ibuprofen 5% gel,0.0006071497910277357
Choose and book electronic referral letter sent,0.000605534198264533
Chronic kidney disease monitoring first letter,0.0006046520180306249
Message given to patient,0.0006038752543681143
Failed encounter - no answer when rang back,0.0006030540171338357
Propranolol 40mg tablets,0.0006024719268093385
Ezetimibe 10mg tablets,0.0006008530465967418
Cefalexin 250mg capsules,0.000600057680388278
Lisinopril 2.5mg tablets,0.0005993697887068144
Quinine bisulfate 300mg tablets,0.0005989696268834873
Carbocisteine 375mg capsules,0.0005981181893227377
Bumetanide 1mg tablets,0.0005947525861067729
Zomorph 10mg modified-release capsules (Archimedes Pharma...,0.00059411753371407
Suspected UTI,0.0005931031669752141
H/O: drug allergy,0.0005924193419440983
Co-dydramol 10mg/500mg tablets,0.000589747736254868
Red blood cell distribution width,0.000589531675883168
Adcal-D3 chewable tablets tutti frutti (Kyowa Kirin Ltd),0.0005893912221716991
Stroke/transient ischaemic attack monitoring first letter,0.0005887410869763432
Mometasone 50micrograms/dose nasal spray,0.0005877285122169148
Quinine sulfate 300mg tablets,0.0005831855575163076
X-ray report received,0.0005798668974884327
C/O - low back pain,0.0005794569515688357
Monocyte count,0.0005791976161468145
Chr.dis.- follow up assessment,0.0005783084628815946
Patient registration data verified,0.0005779380295398796
Random Plasma Glucose,0.0005761555815331953
Mean corpusc. Hb. conc. (MCHC),0.0005737746771875194
Prostate specific antigen,0.0005737618279965988
Chest infection NOS,0.000571028769014414
Mean corpusc. haemoglobin(MCH),0.0005704118782644921
Amlostin 10mg tablets (Discovery Pharmaceuticals Ltd),0.0005700978084378709
X-rays,0.0005679526801251768
Shingles,0.0005627252855975546
FI - Frailty Index,0.0005601763866256768
Salamol 100micrograms/dose inhaler CFC free (Teva UK Ltd),0.0005594085639298244
Adcal-D3 750mg/200unit caplets (ProStrakan Ltd),0.000558526406104348
Eosinophil count,0.000556147604946666
Amylase,0.000556136673330479
Atenolol 100mg tablets,0.0005552187271531426
Ramipril 1.25mg capsules,0.0005549901356178697
"Microscopy, culture and sensitivities",0.0005536969162406519
Neutrophil count,0.0005529161007551338
Diabetes management plan given,0.000551135483248442
Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets,0.0005500620164064229
Not a carer,0.0005499127711968274
Refer for X-Ray,0.0005495232679638724
Lymphocyte count,0.000548654025278628
Chloramphenicol 1% eye ointment,0.0005480123116869919
Anastrozole 1mg tablets,0.0005475025612952275
Hydroxychloroquine 200mg tablets,0.0005448054516554723
Mebeverine 135mg tablets,0.0005440779280231523
Clobetasol 0.05% cream,0.000543207973880313
Nasonex 50micrograms/dose nasal spray (Merck Sharp & Dohm...,0.0005424112378119168
Mammography normal,0.0005403329782900692
Trimethoprim 200mg tablets,0.0005396258036481484
Seen by accident and emergency doctor,0.000539085325860436
Basophil count,0.000538014099513382
Seen in endocrine clinic,0.0005360535524103511
Bezafibrate 400mg modified-release tablets,0.0005358534454250256
Urine albumin:creatinine ratio,0.0005351811310244138
Intramuscular injection,0.0005332698589807524
Hip pain,0.0005306898002981154
Rivaroxaban 20mg tablets,0.0005295843435646829
Indapamide 1.5mg modified-release tablets,0.0005278279887922097
MSG:General surgical referral,0.0005274635852230401
Gliclazide 80mg tablets,0.0005271313746459373
[RFC] Total knee replacement,0.0005245960511528122
Clinic A monitoring 2nd letter,0.0005244426664444178
MSG:Ophthalmological referral,0.0005243356349502788
Seen in breast clinic,0.0005240089661214898
Review of admission avoidance care plan,0.0005210441960164151
Mirtazapine 30mg tablets,0.0005205772945143697
Sore throat symptom,0.000519814258129731
Diet good,0.0005196860500719853
Salamol 100micrograms/dose Easi-Breathe inhaler (Teva UK ...,0.0005195737819565187
MSG:Referral to community diabetes specialist nurse,0.0005185990198523931
Blood oxygen saturation,0.0005181789112933756
Warfarin 3mg tablets,0.0005140680716579267
Xray Wrist Left,0.000513522997960938
Movicol Plain oral powder 13.7g sachets (Norgine Pharmace...,0.0005134371499253882
Nitrofurantoin 100mg modified-release capsules,0.0005128979014161729
Prostap 3 DCS 11.25mg powder and solvent for suspension f...,0.0005065985846475299
Pravastatin 20mg tablets,0.0005048400899985752
Patient given advice about bowel cancer,0.0005018889651853037
Provision of written information about acute kidney injury,0.0005005662897423535
Solifenacin 5mg tablets,0.0004995589664492744
Shortness of breath symptom,0.0004993602334400115
Fax sent to:,0.0004968037190448951
Urine protein/creatinine ratio,0.0004955566031396636
Cardiovascular disease annual review,0.0004945817365674787
Unsuccessful attempt to contact patient by telephone,0.0004919841070564479
GelTears 0.2% gel (Bausch & Lomb UK Ltd),0.000489668339068899
Spinal stenosis,0.0004895476428213112
Seen in neurology clinic,0.0004892400830805281
Metronidazole 400mg tablets,0.0004891550509925924
Candesartan 2mg tablets,0.0004888636790488725
Letter encounter to patient,0.000488678300170949
MSG:Hip joint pain,0.0004883526619352353
US scan of shoulder,0.00048779713014493047
Candesartan 32mg tablets,0.00048553581073995184
Drinks rarely,0.0004851451464756242
Diet - patient initiated,0.0004845808947462598
Urine albumin,0.00048331140689818934
O/E - temperature level,0.0004831384822279933
Pain in leg,0.00048243197576889897
Lifestyle counselling,0.0004796171158320026
Exercise grading,0.00047897731745386057
Hylo-Forte 0.2% eye drops preservative free (Scope Ophthalmics Ltd),0.00047769098563240633
Hypothyroidism,0.0004765820657409012
Propranolol 10mg tablets,0.00047621524502804705
Consent status for immunisats.,0.00047572756165645806
Urine total protein,0.00047518081123152094
Accrete D3 tablets (Internis Pharmaceuticals Ltd),0.0004743837114663355
O/E - Right diabetic foot at increased risk,0.00047432643757650483
Report of clinical encounter,0.00047339910481138385
Seen in physiotherapy department,0.00047319065110077536
Full blood count - FBC,0.0004703221463167383
Corns,0.00046909661847142187
Did not attend breast screening clinic,0.0004655241388192445
Coronary heart disease monitoring 1st letter,0.0004637967171913305
Needs influenza immunisation,0.0004627754670798315
Easyhaler Salbutamol sulfate 100micrograms/dose dry powde...,0.0004626996125218318
Reports - administration,0.00045935477285485296
Lumbar spine X-ray,0.00045770500349952704
Image (document),0.00045740745558030146
Attended extended hours clinic - ESA,0.0004569825500803067
Pioglitazone 30mg tablets,0.00045645626017581855
Iron (serum),0.00045427160080620916
Tramadol 50mg modified-release capsules,0.00045302613504726556
Oxygen saturation at periphery,0.00045198429647689967
Chronic obstructive pulmonary disease annual review,0.00045189508091378263
Hypertens.monitor 2nd letter,0.00044990157013213324
Consent given for seasonal influenza vaccination,0.00044956225779463837
C/O: a rash,0.0004495030901625913
Adalat LA 20 tablets (Bayer Plc),0.00044858917069638075
Oramorph 10mg/5ml oral solution (Boehringer Ingelheim Ltd),0.00044585814470420916
Breast screening declined,0.0004454458323601766
Tramadol 100mg modified-release capsules,0.00044515994446896255
Admission avoidance care plan agreed,0.0004447697970134077
Lloyd George record received,0.0004430303397090944
Influenza vaccination declined,0.000440503649285228
Simvastatin 80mg tablets,0.0004404461874664593
Refer for ultrasound investign,0.00043995290852107485
Betahistine 8mg tablets,0.0004394469999911875
Seen in colorectal clinic,0.00043911615143803727
Azelaic acid 15% gel,0.0004388764221062297
Co-codamol 30mg/500mg tablets,0.0004388384683214944
Teetotaller,0.0004385639247229656
Ankle pain,0.0004325003868175935
Seen in haematology clinic,0.00043203393762626495
B12 injections - at surgery,0.0004314745660476273
Ditropan 5mg tablets (Sanofi),0.00043136964529397794
Zopiclone 3.75mg tablets,0.00043060968410493534
"eMED3 (2010) new statement issued, not fit for work",0.0004290886484505172
Fluconazole 50mg capsules,0.00042877121424750336
Ferrous fumarate 305mg capsules,0.00042801810804714806
Seen by optician,0.0004276499564433385
Sodium cromoglicate 2% eye drops,0.000427266892577708
"Influenza vaccine (split virion, inactivated) suspension ...",0.00042662282470868674
CosmoCol Plain oral powder sachets (Stirling Anglian Pharmaceuticals Ltd),0.00042646431020055767
Patient given advice NOS,0.00042574290788773396
MSG:ENT referral,0.00042476010051079683
Influenza vaccination telephone invite,0.0004246975616712396
O/E - visual acuity R-eye,0.0004245606295727112
Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets,0.00042450088529029676
Notes summary on computer,0.000423845868900472
Appt cancelled by patient,0.0004226545692204488
NHS Health Check completed,0.0004221806281662379
Co-amoxiclav 500mg/125mg tablets,0.00042196756627982347
Hand X-ray,0.000421826800113605
Hypothyroidism monitoring first letter,0.00042040765295685517
C/O - a headache,0.00041932023600154767
Tamoxifen 20mg tablets,0.00041879692477089347
Gastroscopy NEC,0.0004183439132780032
Ventolin 100micrograms/dose Evohaler (GlaxoSmithKline UK Ltd),0.0004175359982663917
Co-codamol 30mg/500mg capsules,0.0004159851609624088
Examination of patient,0.0004154951980798853
No known allergies,0.0004150586376485677
Qvar 100 inhaler (Teva UK Ltd),0.0004149643613094878
Losartan 25mg tablets,0.00041356930587052446
Diet average,0.00041321890915639803
Blood sample -> Lab NOS,0.00041146355873590025
Prescription collected by patient,0.0004105621543972847
Seretide 125 Evohaler (GlaxoSmithKline UK Ltd),0.00041055205796411014
Citalopram 40mg tablets,0.0004102974754996847
Pulse oximetry,0.00040974062615157695
Sumatriptan 6mg/0.5ml solution for injection pre-filled syringes with device,0.00040882057787103196
Co-codamol 30mg/500mg caplets (A A H Pharmaceuticals Ltd),0.00040774533400567733
Asthma monitor 1st letter,0.0004064227946832652
Fenbid Forte 10% gel (AMCo),0.0004061130267684803
Bone profile,0.0004049972098746431
O/E - Left diabetic foot at increased risk,0.0004046434133301929
Moderate smoker - 10-19 cigs/d,0.0004043026578852196
Brief intervention for excessive alcohol consumptn completed,0.0004043025564089195
Rib pain,0.00040257240663795743
Buscopan 10mg tablets (Boehringer Ingelheim Ltd),0.00040136360630781386
Chronic obstructive pulmonary disease assessment test,0.00040100339934507506
Rosuvastatin 10mg tablets,0.00039933431145041905
Donepezil 5mg tablets,0.0003980571792109252
Plain X-ray pelvis,0.0003980075160855688
Seen in spinal clinic,0.0003968859073610199
Electronic record notes summary verified,0.00039632162289327156
Plasma lipids,0.0003962325787956058
Referred to rheumatologist,0.00039610943174223475
THR - Other total prosthetic replacement of hip joint,0.0003959251445584696
Fax received,0.00039500087316006796
Full consent for immunisation,0.0003949485577410166
Mebeverine 200mg modified-release capsules,0.00039483862392649446
Elocon 0.1% cream (Merck Sharp & Dohme Ltd),0.00039421536883021957
Diabetic annual review,0.0003936579452744618
Avamys 27.5micrograms/dose nasal spray (GlaxoSmithKline U...,0.0003919932985253012
Gliclazide 40mg tablets,0.00039180387617141876
Prescription sent to patient,0.00038991539151289514
Fenofibrate micronised 160mg tablets,0.0003871779822765658
Ferrous fumarate 210mg tablets,0.0003865214862856493
NHS Health Check invitation second letter,0.00038632170984486156
MSG:Neurological referral,0.0003863011096050597
Chronic obstructive pulmonary disease monitoring 2nd letter,0.0003854321140038269
Ibugel Forte 10% gel (Dermal Laboratories Ltd),0.00038489535039789
Hypertension annual review,0.0003848727110653506
Celecoxib 200mg capsules,0.0003837296418820976
Mammography - X-ray,0.0003832178549886808
Did not attend bowel cancer screening,0.00038230391610344567
Pioglitazone 45mg tablets,0.000381670482908965
Lyrica 50mg capsules (Pfizer Ltd),0.0003803372576934395
Nova colostomy bag 801-35 35mm Opaque (Dansac Ltd),0.0003797704613032008
Felodipine 2.5mg modified-release tablets,0.00037890245526172353
Serum creatine kinase level,0.0003786686529703347
Viral studies,0.00037846084875282557
Dermol 200 shower emollient (Dermal Laboratories Ltd),0.000376072851568973
"Urinary tract infection, site not specified",0.0003741985976106933
Achilles tendinitis,0.0003741982942522257
Histology laboratory test,0.0003717167834324477
Seebri Breezhaler 44microgram inhalation powder capsules ...,0.0003715185516534683
Arthrotec 50 gastro-resistant tablets (Pfizer Ltd),0.00037105846934850934
Fostair 100micrograms/dose / 6micrograms/dose inhaler (Ch...,0.00037060768766320113
Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,0.000370458843282385
Metoclopramide 10mg tablets,0.00037036849171768614
At risk of acute kidney injury,0.00037031401120504455
Bisoprolol 3.75mg tablets,0.0003698335346100469
Ultrasound scan of upper abdomen,0.00036916521958301916
[D]Facial pain,0.00036887353531653186
Vagifem 10microgram vaginal tablets (Novo Nordisk Ltd),0.0003685739499145862
Infective otitis externa,0.00036596898934075644
Referral,0.0003654338419504446
