,importance
Cellulitis NOS,0.0013277639505406204
Sildenafil 100mg tablets,0.0013176035682947917
Referral letter,0.0012996403133325144
Mebeverine 135mg tablets,0.0012991428036280513
Memantine 20mg tablets,0.0012939030549919944
Simvador 20mg tablets (Discovery Pharmaceuticals),0.0012931302418449863
Mirtazapine 30mg tablets,0.0012869786175276757
Non-diabetic hyperglycaemia,0.0012774690059816935
Atenolol 100mg tablets,0.0012738658194370108
Doxazosin 1mg tablets,0.0012614317409672792
Impaired glucose regulation,0.0012596233436990266
Sildenafil 50mg tablets,0.0012593124050020168
Viral upper respiratory tract infection NOS,0.0012574676434049998
Loratadine 10mg tablets,0.0012554195391607538
Nitrofurantoin 100mg tablets,0.0012537437305044875
Loperamide 2mg capsules,0.001247386067782072
Otomize ear spray (Teva UK Ltd),0.001241618874002891
Citalopram 10mg tablets,0.0012398726946495997
Mirtazapine 45mg tablets,0.0012398498081340513
Fluoxetine 20mg capsules,0.0012371531485911287
Candesartan 2mg tablets,0.0012330738038007917
Prochlorperazine 5mg tablets,0.0012306421003539607
Bumetanide 1mg tablets,0.0012207190286186538
AeroChamber Plus (GlaxoSmithKline UK Ltd),0.0012122063791067646
Ibuprofen 5% gel,0.0012110069328254388
Hypothyroidism,0.001206179637868945
Zopiclone 3.75mg tablets,0.0012016674928115483
Losartan 50mg tablets,0.0012011341185509217
Diazepam 2mg tablets,0.0011996148643132437
Cefalexin 250mg capsules,0.0011966924145891964
Doxazosin 8mg modified-release tablets,0.0011958239342085885
Doxazosin 2mg tablets,0.001189032300646643
Lacri-lube eye ointment (Allergan Ltd),0.0011857746442539136
Pravastatin 10mg tablets,0.0011739859720692977
Atorvastatin 80mg tablets,0.001171916024376592
Trimethoprim 200mg tablets,0.0011707459742469407
Accrete D3 tablets (Internis Pharmaceuticals Ltd),0.0011690243530167968
"Influenza vaccine (split virion, inactivated) suspension ...",0.0011635607963394606
Senna 7.5mg tablets,0.0011629100214535126
Indometacin 50mg capsules,0.0011580733190188425
Salamol 100micrograms/dose Easi-Breathe inhaler (Teva UK ...,0.0011567561659831028
Bisoprolol 3.75mg tablets,0.0011461069724251153
Daktacort 2%/1% cream (Janssen-Cilag Ltd),0.0011433905571202388
Metformin 500mg modified-release tablets,0.001140397230382783
Ramipril 1.25mg capsules,0.0011338734583777029
Propranolol 40mg tablets,0.0011272700314751338
Tabphyn MR 400microgram capsules (ProStrakan Ltd),0.0011221542907479227
Amitriptyline 50mg tablets,0.001121802982032626
Dihydrocodeine 30mg tablets,0.0011198833107264347
Gliclazide 80mg tablets,0.0011127682502781843
Hylo-Forte 0.2% eye drops preservative free (Scope Ophtha...,0.0011076724193276055
Seretide 250 Evohaler (GlaxoSmithKline UK Ltd),0.0011061959318621486
Co-codamol 15mg/500mg tablets,0.0010763120015373818
Bisoprolol 10mg tablets,0.0010748665283411105
Ezetimibe 10mg tablets,0.00106514079222496
Piriton 4mg tablets (GlaxoSmithKline Consumer Healthcare),0.001054931360120559
Pain in leg,0.0010427933974209308
Depo-Medrone 80mg/2ml suspension for injection vials (Pfi...,0.0010405468919169702
Cervicalgia - pain in neck,0.0010347360383116927
Tamoxifen 20mg tablets,0.0010307776482947782
Meloxicam 15mg tablets,0.001028763609709871
Sno Tears 1.4% eye drops (Bausch & Lomb UK Ltd),0.0010282472337725245
Chest infection NOS,0.0010273284875229943
Colchicine 500microgram tablets,0.0010264282307671446
GelTears 0.2% gel (Bausch & Lomb UK Ltd),0.0010163209503528544
Lacidipine 2mg tablets,0.001013290102503839
Qvar 100 inhaler (Teva UK Ltd),0.0010118792358449471
Cataract,0.001006128401642317
Hypertensive disease,0.0009924905090058726
Adcal-D3 750mg/200unit caplets (ProStrakan Ltd),0.000988938681400527
Perindopril erbumine 8mg tablets,0.0009884560634716838
Mometasone 50micrograms/dose nasal spray,0.0009867651694890278
Fenbid Forte 10% gel (AMCo),0.0009852283028062162
Indapamide 1.5mg modified-release tablets,0.0009795961890598241
Diclofenac 1.16% gel,0.0009704487592744122
Rivaroxaban 20mg tablets,0.0009699777037627764
Clotrimazole 1% cream,0.0009679600354846338
Betahistine 8mg tablets,0.0009614597065467062
Seretide 125 Evohaler (GlaxoSmithKline UK Ltd),0.0009538231235871023
Co-codamol 30mg/500mg caplets (A A H Pharmaceuticals Ltd),0.000953149499077286
Dorzolamide 2% / Timolol 0.5% eye drops,0.0009367113076835179
Sumatriptan 50mg tablets,0.0009337023842056078
Seborrhoeic keratosis,0.0009326674448342111
Quinine bisulfate 300mg tablets,0.0009314214701539074
Olecranon bursitis,0.0009313055666593351
Bezafibrate 400mg modified-release tablets,0.0009208611434136067
Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets,0.0009207308906994342
Aciclovir 400mg tablets,0.0009184845847614813
Zopiclone 7.5mg tablets,0.0009142704595992231
Easyhaler Salbutamol sulfate 100micrograms/dose dry powde...,0.0009119801698633702
Recall letter,0.0009078427929626202
Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets,0.0009061691616680891
Zomorph 10mg modified-release capsules (Archimedes Pharma...,0.0009037783834807276
Diprobase ointment (Bayer Plc),0.000902763983591301
Clobetasol 0.05% cream,0.0008953808036770921
Solifenacin 5mg tablets,0.0008945081082896028
Letrozole 2.5mg tablets,0.0008771654512080696
Cyclizine 50mg tablets,0.0008770325832990615
Diazepam 5mg tablets,0.0008715821690982712
Co-amoxiclav 500mg/125mg tablets,0.0008693456043922435
Qvar 50 inhaler (Teva UK Ltd),0.00086584177656685
Celluvisc 0.5% eye drops 0.4ml unit dose (Allergan Ltd),0.0008646947958458727
Cetraben cream (Thornton & Ross Ltd),0.0008630512927691868
Hylo-Forte 0.2% eye drops preservative free (Scope Ophthalmics Ltd),0.0008620515083341613
Pravastatin 20mg tablets,0.0008524573317691995
[X]Osteopenia,0.0008511917333218005
Depo-Medrone with Lidocaine suspension for injection 2ml ...,0.0008384359136934163
Pravastatin 40mg tablets,0.0008364523354592791
Pizotifen 500microgram tablets,0.0008337930900357993
Celecoxib 200mg capsules,0.0008331898626053048
Prostap 3 DCS 11.25mg powder and solvent for suspension f...,0.0008309497884453581
Olive oil ear drops,0.0008291405122873477
Memantine 10mg tablets,0.0008278738764249094
Peptac liquid aniseed (Teva UK Ltd),0.0008242332809125387
Metformin 850mg tablets,0.0008105045544071807
Betnovate 0.1% cream (GlaxoSmithKline UK Ltd),0.0008100111267359754
Vagifem 10microgram vaginal tablets (Novo Nordisk Ltd),0.0008089068729430747
Candesartan 32mg tablets,0.0008068844790755306
TRUEyou testing strips (Nipro Diagnostics (UK) Ltd),0.0008060267595344627
Dermol cream (Dermal Laboratories Ltd),0.000805900967012711
Ditropan 5mg tablets (Sanofi),0.0007975312124612858
Shingles,0.0007969720529326004
Phenergan 25mg tablets (Sanofi),0.0007928967363735001
Salamol 100micrograms/dose inhaler CFC free (Teva UK Ltd),0.0007918312477828322
Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops,0.0007886564801637062
Fostair 100micrograms/dose / 6micrograms/dose inhaler (Ch...,0.0007874347292050541
Cystitis,0.0007848565426449183
Corns,0.0007844549720831579
"Urinary tract infection, site not specified",0.00078163417526815
Prednisolone 2.5mg gastro-resistant tablets,0.000781224278043438
Pioglitazone 30mg tablets,0.0007800466369836048
OxyContin 10mg modified-release tablets (Napp Pharmaceuti...,0.000779510481079901
Clinical document,0.0007708616334826283
Canagliflozin 300mg tablets,0.0007707570373291151
Paracetamol Caplets 500 mg,0.0007697923824013999
Sustanon 250mg/1ml solution for injection ampoules (Aspen...,0.0007662127271542359
Hydroxychloroquine 200mg tablets,0.0007634481746643009
Tiotropium bromide 2.5micrograms/dose solution for inhala...,0.0007608305668341376
Salazopyrin EN-Tabs 500mg (Pfizer Ltd),0.0007599175481381248
Lyrica 50mg capsules (Pfizer Ltd),0.0007562715545633129
Depo-Medrone 40mg/1ml suspension for injection vials (Pfi...,0.0007542092452166271
Adalat LA 20 tablets (Bayer Plc),0.0007538473361927078
Mebeverine 200mg modified-release capsules,0.0007468589334054622
Paracetamol 500mg soluble tablets,0.000746287439826019
Fall - accidental,0.000745597647768277
Fracture of unspecified bones,0.0007448136241091065
Naseptin nasal cream (Alliance Pharmaceuticals Ltd),0.0007339651402490455
OxyNorm 5mg capsules (Napp Pharmaceuticals Ltd),0.0007328952893890406
Codeine 15mg/5ml linctus,0.0007303891404407998
Fybogel Orange 3.5g effervescent granules sachets SF (Reckitt Benckiser Healthcare (UK) Ltd),0.0007278354597116439
Diclofenac sodium 50mg gastro-resistant / Misoprostol 200...,0.0007267892544571413
Diverticulosis,0.0007255087357871141
Pioglitazone 45mg tablets,0.0007252819409269969
Erdosteine 300mg capsules,0.0007209936632877888
Phenoxymethylpenicillin 250mg tablets,0.0007205601168225931
Osteoarthritis NOS,0.0007180549790407547
Elocon 0.1% cream (Merck Sharp & Dohme Ltd),0.0007136772154728233
TIA/ ? stroke,0.0007130221527574434
BuTrans 5micrograms/hour transdermal patches (Napp Pharma...,0.0007113593402570443
Ferrous fumarate 210mg tablets,0.0007066562716709079
Salbutamol 100micrograms/dose breath actuated inhaler CFC free,0.0007051189508546202
Algesal cream (Thornton & Ross Ltd),0.0007048934132562598
Amoxicillin 250mg capsules,0.0007041166651585725
Warfarin 3mg tablets,0.0007013026566036472
Metformin 1g modified-release tablets,0.0007002223183481574
Rosuvastatin 10mg tablets,0.0007001201260549188
Dermol 500 lotion (Dermal Laboratories Ltd),0.0006977687454975201
Hylo-Tear 0.1% eye drops preservative free (Scope Ophthal...,0.0006968182916948427
Trazodone 50mg capsules,0.0006947171166414571
Ramipril 10mg tablets,0.0006910474060992323
Bicalutamide 50mg tablets,0.0006889944166314098
Tramadol 100mg modified-release capsules,0.0006850532557170421
[D]Groin pain,0.0006814300404792199
Wax in ear,0.0006790582295121335
Qvar 100 Autohaler (Teva UK Ltd),0.0006772875951302752
Perindopril erbumine 2mg tablets,0.0006765079351922391
Vitamin B compound strong tablets,0.0006757329224617172
Non-alcoholic fatty liver,0.0006705751668170227
Nifedipine 5mg capsules,0.0006701061449155046
Fluconazole 50mg capsules,0.000662592218443182
White soft paraffin 50% / Liquid paraffin 50% ointment,0.0006543864932258252
Rheumatoid arthritis,0.0006535013653159108
Nitrofurantoin 50mg capsules,0.0006530443954354368
Fesoterodine 4mg modified-release tablets,0.0006513057616889719
Maxitrol eye drops (Novartis Pharmaceuticals UK Ltd),0.0006504470658015731
Celecoxib 100mg capsules,0.0006476144004841182
Daktacort ointment (Janssen-Cilag Ltd),0.0006453263115654598
Nitrofurantoin 100mg capsules,0.0006433110315412331
Mild chronic obstructive pulmonary disease,0.0006399695348019953
"Osteoarthritis NOS, of knee",0.000635254961006583
Co-codamol 30mg/500mg effervescent tablets,0.0006342874658441289
Seebri Breezhaler 44microgram inhalation powder capsules ...,0.0006342194515398691
Suppurative and unspecified otitis media,0.0006333492336968861
Codeine 60mg tablets,0.000632547671238147
Adipine XL 30mg tablets (Chiesi Ltd),0.00063227439634474
Cialis 20mg tablets (Eli Lilly and Company Ltd),0.000631954114858028
Travoprost 40micrograms/ml eye drops,0.0006295022852439217
Nova colostomy bag 801-35 35mm Opaque (Dansac Ltd),0.0006290475119758273
Seretide 250 Accuhaler (GlaxoSmithKline UK Ltd),0.0006285204713358312
Hyabak 0.15% eye drops preservative free (Thea Pharmaceut...,0.0006280235012612555
Visual disturbances,0.0006277098938031581
Loceryl 5% medicated nail lacquer (Galderma (UK) Ltd),0.0006234359594315565
Spondylosis NOS,0.0006233949595893334
Lidocaine 20mg/2ml (1%) solution for injection ampoules,0.0006217586610170117
Beconase Aqueous 50micrograms/dose nasal spray (GlaxoSmithKline UK Ltd),0.0006196308959276571
Document Image letter,0.0006184534501461214
Xalacom eye drops (Pfizer Ltd),0.0006170952053551423
Perindopril erbumine 4mg tablets,0.0006159069848018186
Hyoscine butylbromide 10mg tablets,0.0006155388732840569
Chlorhexidine gluconate 0.2% mouthwash,0.0006140319265117172
Anoro Ellipta 55micrograms/dose / 22micrograms/dose dry p...,0.0006140305567224537
Fucibet cream (LEO Pharma),0.0006139359508585867
Diphenhydramine 50mg tablets,0.000609773736736622
MSG:Hip joint pain,0.000608138865311337
Ibugel Forte 10% gel (Dermal Laboratories Ltd),0.0006073973214424398
Cefalexin 500mg capsules,0.000606839710958541
Goserelin 10.8mg implant pre-filled syringes,0.0006032601620559436
Paracetamol 250mg/5ml oral suspension,0.0006001776509736806
Serevent 25micrograms/dose Evohaler (GlaxoSmithKline UK Ltd),0.0005999288167284433
"Nystan 100,000units/ml oral suspension (ready mixed) (Bri...",0.0005984211142719911
Onychomycosis,0.0005978212424519018
Irbesartan 300mg tablets,0.0005973827331389994
Optive Plus 0.5% eye drops (Allergan Ltd),0.0005963587740378084
Losartan 25mg tablets,0.00059529660771439
Speedicath catheter male 16Ch 28416 (Coloplast Ltd),0.000592838060435629
Ketoprofen 2.5% gel,0.0005908099199240432
Bendroflumethiazide 5mg tablets,0.0005893966262390193
Pregabalin 75mg capsules,0.0005872884670028314
Relvar Ellipta 92micrograms/dose / 22micrograms/dose dry ...,0.0005870565196594858
Darifenacin 15mg modified-release tablets,0.0005845993418487203
Adalat LA 60 tablets (Bayer Plc),0.0005833494902333602
Tiotropium bromide 18microgram inhalation powder capsules...,0.0005824842691652114
Simvastatin 80mg tablets,0.0005822662710308269
Zolpidem 10mg tablets,0.0005809149235116335
Oxycodone 5mg/5ml oral solution sugar free,0.0005803303373102737
Ganfort 0.3mg/ml / 5mg/ml eye drops (Allergan Ltd),0.0005802750891797528
Priadel 400mg modified-release tablets (Sanofi),0.0005801195310432152
Fenofibrate micronised 160mg tablets,0.0005793943072618736
Pruritus NOS,0.0005781430027834975
Efudix 5% cream (Meda Pharmaceuticals Ltd),0.0005780172280986492
Fybogel 3.5g effervescent granules sachets plain SF (Foru...,0.000577655502097382
Omeprazole 20mg gastro-resistant capsules,0.0005776230537733104
Nova Mini colostomy bag 803-25 25mm Opaque (Dansac Ltd),0.0005758119387603907
Levothyroxine sodium 50microgram capsules,0.0005756913290793351
Dutasteride 500microgram capsules,0.0005738275648606825
Co-codamol 30mg/500mg tablets,0.0005707617088215643
Liquifilm Tears 1.4% eye drops (Allergan Ltd),0.0005699686513902203
Olanzapine 5mg tablets,0.0005683393474305626
Movicol Plain oral powder 13.7g sachets (Norgine Pharmace...,0.0005658430949670128
Canesten Combi 500mg pessary and 2% cream (Bayer Plc),0.0005642990579233755
Felodipine 2.5mg modified-release tablets,0.0005629590419405994
Gaviscon Advance oral suspension peppermint (Reckitt Benckiser Healthcare (UK) Ltd),0.0005626622572727257
Night cramps,0.0005626319730739855
Co-codamol 8mg/500mg effervescent tablets,0.0005618598797049006
Dexamethasone 2mg tablets,0.000561006932290228
MSG:Keratosis,0.0005609951442688933
Coracten XL 60mg capsules (UCB Pharma Ltd),0.0005608570327588815
Buscopan 10mg tablets (Boehringer Ingelheim Ltd),0.0005607078904886785
MSG:Osteoporosis,0.0005606846733311307
OxyContin 15mg modified-release tablets (Napp Pharmaceuti...,0.0005606429239757675
Tadalafil 20mg tablets,0.000560290047178101
Irbesartan 75mg tablets,0.0005503820918076987
Spironolactone 25mg tablets,0.0005494939686676454
Co-beneldopa 25mg/100mg capsules,0.0005489625180040892
Movicol Chocolate oral powder 13.9g sachets (Norgine Phar...,0.0005480929243610834
Carpal tunnel syndrome,0.0005474629179336394
Losartan 12.5mg tablets,0.0005463905573056034
Hydromol ointment (Alliance Pharmaceuticals Ltd),0.000545143325968314
Systane Gel eye drops (Alcon Laboratories (UK) Ltd),0.0005447415611087296
Creon 25000 gastro-resistant capsules (BGP Products Ltd),0.0005432873574213959
Hirudoid 0.3% cream (Genus Pharmaceuticals Ltd),0.000537805478709511
Hyperlipidaemia NOS,0.0005351587531644343
Co-codamol 30mg/500mg capsules,0.000535029735677516
Citalopram 40mg tablets,0.00053447115911058
Allergic reaction,0.0005336881077932213
Meloxicam 7.5mg tablets,0.0005336594187872302
Arthrotec 50 gastro-resistant tablets (Pfizer Ltd),0.0005328422485894256
ASTHMA,0.0005321942398674275
Gliclazide 40mg tablets,0.0005287624041885504
Relvar Ellipta 184micrograms/dose / 22micrograms/dose dry powder inhaler (GlaxoSmithKline UK Ltd),0.0005280816616568356
Failed attempted procedure,0.0005259621221236986
Choice appointment letter sent,0.0005228130055099369
Movicol oral powder 13.8g sachets lemon & lime (Norgine Phar,0.0005175639077571447
Oxycodone 10mg modified-release tablets,0.0005159322668425738
Promazine 25mg/5ml oral solution,0.0005139495240267532
Avamys 27.5micrograms/dose nasal spray (GlaxoSmithKline U...,0.0005139290431847542
Anusol cream (McNeil Products Ltd),0.0005137048825782565
Tendonitis NOS,0.0005129941598247102
Fybogel Mebeverine effervescent granules sachets orange (...,0.0005125240809998126
Azopt 10mg/ml eye drops (Alcon Laboratories (UK) Ltd),0.0005123859898013156
Infective otitis externa,0.0005104152727694094
Orlistat 120mg capsules,0.0005087887389763497
MSG:[D]Abdominal pain,0.0005079009919920594
Brinzolamide 10mg/ml eye drops,0.0005045549098725016
Acute exacerbation of asthma,0.0005041509084667979
Anusol HC ointment (McNeil Products Ltd),0.0005018688402244783
Atrovent 20micrograms/dose inhaler CFC free (Boehringer I...,0.0004988752263376569
Locoid 0.1% ointment (LEO Pharma),0.0004987950217190589
Sirdupla 25micrograms/dose / 125micrograms/dose inhaler (Mylan),0.0004971010969546041
Genius gluten free white bread sliced (Genius Foods Ltd),0.0004959633228445626
Betamethasone valerate 0.1% ointment,0.0004959572582173938
Temazepam 10mg tablets,0.0004955893754655967
Zacin 0.025% cream (Teva UK Ltd),0.0004955538821646667
Valsartan 80mg capsules,0.000494025494201779
Diprobase cream (Bayer Plc),0.0004927867663728347
Ocular hypertension,0.0004918891848812325
Doublebase Gel (Pump Dispenser),0.0004911225698627424
Ciprofloxacin 500mg tablets,0.000488119529453331
Nasonex 50micrograms/dose nasal spray (Merck Sharp & Dohme Ltd),0.0004850117064402091
Peripheral neuropathy,0.0004841452064058517
Matrifen 12micrograms/hour transdermal patches (Teva UK Ltd),0.0004831338616367952
Aqueous cream,0.0004819484321426209
BuTrans 10micrograms/hour transdermal patches (Napp Pharm...,0.00048157352522463744
Impingement syndrome of shoulder,0.0004803337576767394
Levothyroxine sodium 50micrograms/5ml oral solution sugar...,0.0004794142094576655
Systane Balance eye drops (Alcon Laboratories (UK) Ltd),0.0004793450360869774
Acute cholecystitis,0.0004784330539966087
Lymecycline 408mg capsules,0.0004771457558907945
Partial thickness rotator cuff tear,0.0004769245048777684
Possible coronary artery disease/heart failure but seems unlikely,0.00047675341835719915
Diabetes mellitus,0.00047529982436628025
Secondary malignant neoplasm of other specified sites,0.0004749597291171323
Sumatriptan 100mg tablets,0.00047447372820950105
Frozen shoulder,0.00047418041407843635
"Contusion, site NOS",0.0004740096168154366
Naproxen 375mg gastro-resistant tablets,0.00047331355621395255
Inguinal hernia NOS,0.0004726970743638307
Pain in arm,0.000471507179397335
Volumatic (GlaxoSmithKline UK Ltd),0.0004714051426799325
Acute non-ST segment elevation myocardial infarction,0.0004701987973396627
CosmoCol Lemon and Lime Flavour oral powder sachets (Stir...,0.0004694765680298862
Amorolfine 5% medicated nail lacquer,0.00046924214808974015
Benign paroxysmal positional vertigo or nystagmus,0.00046906419330129234
Scheriproct ointment (Bayer Plc),0.0004682233444642643
Bimatoprost 100micrograms/ml eye drops,0.00046747265120742064
"Chron obstruct pulmonary dis wth acute exacerbation, unspec",0.00046711126167310694
Cefalexin 125mg/5ml oral suspension,0.000466676238963894
Minor head injury,0.0004662174427672856
Aviva testing strips (Roche Diabetes Care Ltd),0.0004658489120921944
MSG:Acquired renal cystic disease,0.00046575758904962995
BPH - benign prostatic hypertrophy,0.0004650899953642628
CosmoCol Orange Flavour oral powder sachets (Stirling Ang...,0.0004650243645458176
Paroxetine 20mg tablets,0.00046486429564687997
Amlostin 10mg tablets (Discovery Pharmaceuticals Ltd),0.00046460678206700464
Lumigan 100micrograms/ml eye drops (Allergan Ltd),0.0004643244157871649
VitA-POS eye ointment preservative free (Scope Ophthalmic...,0.0004642681131485249
Felodipine 5mg modified-release tablets,0.0004637741362624532
Bimatoprost 300micrograms/ml / Timolol 5mg/ml eye drops,0.0004631657770348289
Sebaceous cyst of scalp,0.0004627044847057381
Wasp sting,0.0004625982797974829
Carmellose 0.5% eye drops 0.4ml unit dose preservative free,0.00046249275338996603
Emulsifying ointment,0.00046238924316691917
Haemorrhoids,0.0004622034430833654
E45 cream (Forum Health Products Ltd),0.00046193399508129664
Aortic aneurysm,0.00046193314710167615
Subclinical hypothyroidism,0.0004610029578349611
Propranolol 160mg modified-release capsules,0.0004605271957654521
Ciprofloxacin 250mg tablets,0.0004602829928460189
Glyceryl trinitrate 400micrograms/dose pump sublingual spray,0.0004602755519272105
Lodine SR 600mg tablets (Almirall Ltd),0.00046016694071627964
Adalat LA 30 tablets (Bayer Plc),0.0004599252490719948
Ensure Plus milkshake style liquid banana (Abbott Laborat...,0.00045972169736558337
Mirabegron 50mg modified-release tablets,0.0004592304741354033
Qvar 100micrograms/dose Easi-Breathe inhaler (Teva UK Ltd),0.00045877046852462855
